MWA,MUELLER WATER PRODUCTS,Capital Goods,$1.79B
MULE,"MuleSoft, Inc.",Technology,$3.14B
MUR,Murphy Oil Corporation,Energy,$4.28B
MUSA,Murphy USA Inc.,Consumer Durables,$2.61B
MVO,MV Oil Trust,Energy,$69M
MVC,"MVC Capital, Inc.",n/a,$226.24M
MVCB,"MVC Capital, Inc.",n/a,n/a
MYE,"Myers Industries, Inc.",Consumer Non-Durables,$541.43M
MYOV,Myovant Sciences Ltd.,Health Care,$687.19M
NBR,Nabors Industries Ltd.,Energy,$2.14B
NC,"NACCO Industries, Inc.",Consumer Durables,$485.54M
NTP,Nam Tai Property Inc.,Finance,$293.4M
NTEST,NASDAQ TEST STOCK,n/a,n/a
NTEST.A,NASDAQ TEST STOCK,n/a,n/a
NTEST.B,NASDAQ TEST STOCK,n/a,n/a
NTEST.C,NASDAQ TEST STOCK,n/a,n/a
NBHC,National Bank Holdings Corporation,Finance,$913.6M
NFG,National Fuel Gas Company,Public Utilities,$4.73B
NGG,"National Grid Transco, PLC",Public Utilities,$44.19B
NHI,"National Health Investors, Inc.",Consumer Services,$3.18B
NOV,"National Oilwell Varco, Inc.",Energy,$12.27B
NPK,"National Presto Industries, Inc.",Capital Goods,$762.5M
NNN,National Retail Properties,Consumer Services,$5.72B
NNN^E,National Retail Properties,n/a,n/a
NNN^F,National Retail Properties,n/a,n/a
SID,National Steel Company,Capital Goods,$2.84B
NSA,National Storage Affiliates Trust,Consumer Services,$974.97M
NSM,Nationstar Mortgage Holdings Inc.,Finance,$1.73B
NW^C,Natl Westminster Pfd,Finance,n/a
NGS,"Natural Gas Services Group, Inc.",Energy,$311.14M
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Consumer Services,$178.82M
NRP,Natural Resource Partners LP,Energy,$335.77M
NTZ,"Natuzzi, S.p.A.",Consumer Durables,$149.2M
NLS,"Nautilus Group, Inc. (The)",Consumer Non-Durables,$558.95M
NCI,"Navigant Consulting, Inc.",Consumer Services,$912.85M
NVGS,Navigator Holdings Ltd.,Transportation,$472.02M
NNA,Navios Maritime Acquisition Corporation,Transportation,$215.82M
NM,Navios Maritime Holdings Inc.,Transportation,$153.44M
NM^G,Navios Maritime Holdings Inc.,n/a,n/a
NM^H,Navios Maritime Holdings Inc.,n/a,n/a
NAP,Navios Maritime Midstream Partners LP,n/a,$206.34M
NMM,Navios Maritime Partners LP,Transportation,$225.58M
NAV,Navistar International Corporation,Capital Goods,$2.64B
NAV^D,Navistar International Corporation,Capital Goods,n/a
NCS,"NCI Building Systems, Inc.",Capital Goods,$1.2B
NCR,NCR Corporation,Miscellaneous,$4.75B
NP,"Neenah Paper, Inc.",Basic Industries,$1.31B
NEFF,Neff Corporation,Technology,$608.48M
NNI,"Nelnet, Inc.",Finance,$1.95B
NPTN,NeoPhotonics Corporation,Technology,$326.97M
NETS,Netshoes (Cayman) Limited,Consumer Services,$620.21M
NSR,"Neustar, Inc.",Consumer Services,$1.86B
NVRO,Nevro Corp.,Health Care,$2.35B
HYB,"New America High Income Fund, Inc. (The)",n/a,$220.37M
GF,"New Germany Fund, Inc. (The)",n/a,$262.56M
NWHM,New Home Company Inc. (The),Capital Goods,$236.38M
IRL,"New Ireland Fund, Inc. (The)",n/a,$51.67M
NEWM,New Media Investment Group Inc.,Consumer Services,$714.14M
NMFC,New Mountain Finance Corporation,n/a,$1.08B
EDU,"New Oriental Education & Technology Group, Inc.",Consumer Services,$11.18B
NEWR,"New Relic, Inc.",Technology,$2.32B
NRZ,New Residential Investment Corp.,Consumer Services,$4.7B
SNR,New Senior Investment Group Inc.,Consumer Services,$822.23M
NWY,"New York & Company, Inc.",Consumer Services,$84.12M
NYCB,"New York Community Bancorp, Inc.",Finance,$6.48B
NYCB^A,"New York Community Bancorp, Inc.",n/a,n/a
NYCB^U,"New York Community Bancorp, Inc.",n/a,n/a
NYRT,"New York REIT, Inc.",Consumer Services,$1.44B
NYT,New York Times Company (The),Consumer Services,$2.82B
NWL,Newell Brands Inc.,Consumer Non-Durables,$25.63B
NFX,Newfield Exploration Company,Energy,$5.23B
NJR,NewJersey Resources Corporation,Public Utilities,$3.43B
NEU,NewMarket Corporation,Basic Industries,$5.39B
NEM,Newmont Mining Corporation,Basic Industries,$17.21B
NR,"Newpark Resources, Inc.",Energy,$621.93M
NXRT,"NexPoint Residential Trust, Inc.",Consumer Services,$519.36M
NEP,"NextEra Energy Partners, LP",Public Utilities,$2.01B
NEE,"NextEra Energy, Inc.",Public Utilities,$65.34B
NEE^C,"NextEra Energy, Inc.",n/a,n/a
NEE^G,"NextEra Energy, Inc.",n/a,n/a
NEE^H,"NextEra Energy, Inc.",n/a,n/a
NEE^I,"NextEra Energy, Inc.",n/a,n/a
NEE^J,"NextEra Energy, Inc.",n/a,n/a
NEE^K,"NextEra Energy, Inc.",n/a,n/a
NEE^Q,"NextEra Energy, Inc.",n/a,n/a
NEE^R,"NextEra Energy, Inc.",n/a,n/a
NGL,NGL ENERGY PARTNERS LP,Energy,$1.69B
NGL^B,NGL ENERGY PARTNERS LP,n/a,n/a
NMK^B,"Niagara Mohawk Holdings, Inc.",Public Utilities,n/a
NMK^C,"Niagara Mohawk Holdings, Inc.",Public Utilities,n/a
NLSN,Nielsen N.V.,Miscellaneous,$13.4B
NKE,"Nike, Inc.",Consumer Non-Durables,$94.36B
NI,"NiSource, Inc",Public Utilities,$8.16B
NL,"NL Industries, Inc.",Basic Industries,$353.12M
NOAH,Noah Holdings Ltd.,Finance,$1.7B
NE,Noble Corporation,Energy,$861.29M
NBL,Noble Energy Inc.,Energy,$11.72B
NBLX,Noble Midstream Partners LP,Energy,$1.64B
NOK,Nokia Corporation,Technology,$35.83B
NOMD,Nomad Foods Limited,Consumer Non-Durables,$2.52B
NMR,Nomura Holdings Inc ADR,Finance,$20.77B
OSB,Norbord Inc.,Basic Industries,$2.63B
NORD,"Nord Anglia Education, Inc.",Consumer Services,$3.42B
NAO,Nordic American Offshore Ltd,Transportation,$71.28M
NAT,Nordic American Tankers Limited,Consumer Services,$629.15M
JWN,"Nordstrom, Inc.",Consumer Services,$7.87B
NSC,Norfolk Souther Corporation,Transportation,$35.13B
NTL,Nortel Inversora SA,Public Utilities,$4.73B
NOA,"North American Energy Partners, Inc.",Energy,$132.23M
NADL,North Atlantic Drilling Ltd.,Energy,$38.58M
NRT,North European Oil Royality Trust,Energy,$58.82M
NOC,Northrop Grumman Corporation,Capital Goods,$45.2B
NRE,NorthStar Realty Europe Corp.,Consumer Services,$683.62M
NWN,Northwest Natural Gas Company,Public Utilities,$1.7B
NWE,NorthWestern Corporation,Public Utilities,$2.91B
NVS,Novartis AG,Health Care,$193.91B
NVO,Novo Nordisk A/S,Health Care,$106.95B
DNOW,NOW Inc.,Energy,$1.7B
NQ,NQ Mobile Inc.,Technology,$324.42M
NRG,"NRG Energy, Inc.",Public Utilities,$5.17B
NYLD,"NRG Yield, Inc.",Public Utilities,$3.14B
NYLD.A,"NRG Yield, Inc.",n/a,n/a
DCM,"NTT DOCOMO, Inc",Technology,$86.32B
NUS,"Nu Skin Enterprises, Inc.",Health Care,$3.27B
NUE,Nucor Corporation,Basic Industries,$18.88B
NS,Nustar Energy L.P.,Energy,$4.3B
NS^A,Nustar Energy L.P.,n/a,n/a
NS^B,Nustar Energy L.P.,n/a,n/a
NSH,"Nustar GP Holdings, LLC",Energy,$1.03B
NSS,"NuStar Logistics, L.P.",Energy,n/a
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,n/a,$119.07M
NVG,Nuveen AMT-Free Municipal Credit Income Fund,n/a,$3.06B
NUV,Nuveen AMT-Free Municipal Value Fund,n/a,$2.06B
NUW,Nuveen AMT-Free Municipal Value Fund,n/a,$252.64M
NEA,Nuveen AMT-Free Quality Municipal Income Fund,n/a,$3.58B
NAZ,Nuveen Arizona Quality Municipal Income Fund,n/a,$169.35M
NBB,Nuveen Build America Bond Fund,n/a,$550.67M
NBD,Nuveen Build America Bond Opportunity Fund,n/a,$155.35M
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,n/a,$738.95M
NCB,Nuveen California Municipal Value Fund 2,n/a,$58.3M
NCA,"Nuveen California Municipal Value Fund, Inc.",n/a,$285.88M
NAC,Nuveen California Quality Municipal Income Fund,n/a,$2.2B
NTC,Nuveen Connecticut Quality Municipal Income Fund,n/a,$179.06M
JCE,Nuveen Core Equity Alpha Fund,n/a,$236.16M
JCO,Nuveen Credit Opportunities 2022 Target Term Fund,n/a,n/a
JQC,Nuveen Credit Strategies Income Fund,n/a,$1.15B
JDD,Nuveen Diversified Dividend and Income Fund,n/a,$252.89M
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,n/a,$597.57M
JMF,Nuveen Energy MLP Total Return Fund,n/a,$523.8M
NEV,Nuveen Enhanced Municipal Value Fund,n/a,$357.78M
JFR,Nuveen Floating Rate Income Fund,n/a,$659.64M
JRO,Nuveen Floating Rate Income Opportuntiy Fund,n/a,$453.74M
NKG,Nuveen Georgia Quality Municipal Income Fund ,n/a,$136.3M
JGH,Nuveen Global High Income Fund,n/a,$387.28M
JHA,Nuveen High Income 2020 Target Term Fund,n/a,$294.01M
JHY,Nuveen High Income 2020 Target Term Fund,n/a,$148.26M
JHD,Nuveen High Income December 2019 Target Term Fund,n/a,$276.6M
JHB,Nuveen High Income November 2021 Target Term Fund,n/a,$563.74M
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,n/a,$95.96M
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,n/a,$54.77M
NID,Nuveen Intermediate Duration Municipal Term Fund,n/a,$619.21M
NMY,Nuveen Maryland Quality Municipal Income Fund,n/a,$302M
NMT,Nuveen Massachusetts Municipal Income Fund,n/a,$128.71M
NUM,Nuveen Michigan Quality Municipal Income Fund,n/a,$283.65M
NMS,Nuveen Minnesota Quality Municipal Income Fund,n/a,$89.71M
NOM,Nuveen Missouri Quality Municipal Income Fund,n/a,$36.05M
JLS,Nuveen Mortgage Opportunity Term Fund,n/a,$405.95M
JMM,Nuveen Multi-Market Income Fund,n/a,$70.7M
NHA,Nuveen Municipal 2021 Target Term Fund,n/a,$86.61M
NZF,Nuveen Municipal Credit Income Fund,n/a,$2.13B
NMZ,Nuveen Municipal High Income Opportunity Fund,n/a,$811.96M
NMI,"Nuveen Municipal Income Fund, Inc.",n/a,$97.88M
NXJ,Nuveen New Jersey Quality Municipal Income Fund,n/a,$582.98M
NRK,Nuveen New York AMT-Free Quality Municipal,n/a,$1.15B
NYV,Nuveen New York Municipal Value Fund 2,n/a,$35.29M
NNY,"Nuveen New York Municipal Value Fund, Inc.",n/a,$153.09M
NAN,Nuveen New York Quality Municipal Income Fund,n/a,$440.75M
NNC,Nuveen North Carolina Quality Municipal Income Fd,n/a,$218.04M
NUO,Nuveen Ohio Quality Municipal Income Fund,n/a,$276.72M
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,n/a,$505.16M
JPT,Nuveen Preferred and Income 2022 Term Fund,n/a,$173.2M
JPI,Nuveen Preferred and Income Term Fund,n/a,$563.02M
JPC,Nuveen Preferred Income Opportunites Fund,n/a,$1.08B
NAD,Nuveen Quality Municipal Income Fund,n/a,$2.84B
JPS,Nuveen Quality Preferred Income Fund 2,n/a,$2.1B
JRI,Nuveen Real Asset Income and Growth Fund,n/a,$171.55M
JRS,Nuveen Real Estate Fund,n/a,$319.55M
BXMX,Nuveen S&P 500 Buy-Write Income Fund,n/a,$1.44B
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,n/a,$244.87M
NIM,Nuveen Select Maturities Municipal Fund,n/a,$125.32M
NXP,Nuveen Select Tax Free Income Portfolio,n/a,$237.12M
NXQ,Nuveen Select Tax Free Income Portfolio II,n/a,$243.56M
NXR,Nuveen Select Tax Free Income Portfolio III,n/a,$190.2M
NSL,Nuveen Senior Income Fund,n/a,$263.4M
JSD,Nuveen Short Duration Credit Opportunities Fund,n/a,$177.38M
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,n/a,$233.2M
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,n/a,$178.79M
NTX,Nuveen Texas Quality Municipal Income Fund,n/a,$142.69M
NPV,Nuveen Virginia Quality Municipal Income Fund,n/a,$236M
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,n/a,$169.74M
JMT,Nuven Mortgage Opportunity Term Fund 2,n/a,$118.03M
NVR,"NVR, Inc.",Capital Goods,$9.18B
OAK,"Oaktree Capital Group, LLC",Finance,$7.21B
OAS,Oasis Petroleum Inc.,Energy,$1.83B
OBE,Obsidian Energy Ltd.,Energy,$579.95M
OXY,Occidental Petroleum Corporation,Energy,$45.01B
OII,"Oceaneering International, Inc.",Energy,$2.14B
OZM,Och-Ziff Capital Management Group LLC,Finance,$1.29B
OCIP,OCI Partners LP,Basic Industries,$778.63M
OCN,Ocwen Financial Corporation,Finance,$337.62M
OFG,OFG Bancorp,Finance,$446.07M
OFG^A,OFG Bancorp,Finance,n/a
OFG^B,OFG Bancorp,n/a,n/a
OFG^D,OFG Bancorp,n/a,n/a
OGE,OGE Energy Corporation,Public Utilities,$6.84B
OIBR.C,Oi S.A.,n/a,n/a
OIS,"Oil States International, Inc.",Energy,$1.39B
ODC,Oil-Dri Corporation Of America,Consumer Durables,$309.23M
ORI,Old Republic International Corporation,Finance,$5.14B
OLN,Olin Corporation,Basic Industries,$4.92B
OMAA,OM Asset Management plc,Finance,n/a
OMAM,OM Asset Management plc,Finance,$1.62B
OHI,"Omega Healthcare Investors, Inc.",Consumer Services,$6.37B
OME,Omega Protein Corporation,Consumer Non-Durables,$389.35M
OMC,Omnicom Group Inc.,Technology,$18.98B
OMN,OMNOVA Solutions Inc.,Basic Industries,$435.64M
ASGN,"On Assignment, Inc.",Technology,$2.84B
ONDK,"On Deck Capital, Inc.",Finance,$334.15M
OGS,"ONE Gas, Inc.",Public Utilities,$3.64B
OLP,"One Liberty Properties, Inc.",Consumer Services,$430.86M
OB,"OneBeacon Insurance Group, Ltd.",Finance,$1.73B
OMF,"OneMain Holdings, Inc.",Finance,$3.33B
OKE,"ONEOK, Inc.",Public Utilities,$19.98B
OOMA,"Ooma, Inc.",Technology,$138.88M
OPY,"Oppenheimer Holdings, Inc.",Finance,$215.77M
ORCL,Oracle Corporation,Technology,$202.08B
ORAN,Orange,Public Utilities,$42.48B
OA,"Orbital ATK, Inc.",Capital Goods,$5.81B
ORC,"Orchid Island Capital, Inc.",Consumer Services,$349.47M
OEC,Orion Engineered Carbons S.A,Basic Industries,$1.19B
ORN,"Orion Group Holdings, Inc.",Basic Industries,$202.6M
IX,Orix Corp Ads,Finance,$20.79B
ORA,"Ormat Technologies, Inc.",Public Utilities,$2.83B
OSK,Oshkosh Corporation,Capital Goods,$5.15B
OR,Osisko Gold Royalties Ltd,Basic Industries,$1.28B
OUT,OUTFRONT Media Inc.,Consumer Services,$3.12B
OSG,"Overseas Shipholding Group, Inc.",Transportation,$187.99M
OMI,"Owens & Minor, Inc.",Health Care,$1.94B
OC,Owens Corning Inc,Capital Goods,$7.32B
OI,"Owens-Illinois, Inc.",Consumer Durables,$3.85B
OXM,"Oxford Industries, Inc.",Consumer Non-Durables,$1B
PAI,"Pacific American Income Shares, Inc.",n/a,$141.19M
ROYT,Pacific Coast Oil Trust,Energy,$65.59M
PACD,Pacific Drilling S.A.,Energy,$33.42M
PCG,Pacific Gas & Electric Co.,Public Utilities,$33.32B
PKG,Packaging Corporation of America,Consumer Durables,$10.44B
PANW,"Palo Alto Networks, Inc.",Technology,$12.18B
PAM,Pampa Energia S.A.,Public Utilities,$4.33B
P,"Pandora Media, Inc.",Consumer Services,$2.09B
PHX,Panhandle Royalty Company,Energy,$375.05M
PAR,PAR Technology Corporation,Miscellaneous,$134.76M
PGRE,"Paramount Group, Inc.",Consumer Services,$3.61B
PKE,Park Electrochemical Corporation,Technology,$365.85M
PK,Park Hotels & Resorts Inc.,Consumer Services,$5.74B
PKD,Parker Drilling Company,Energy,$179.18M
PH,Parker-Hannifin Corporation,Capital Goods,$21.24B
PKY,"Parkway, Inc.",Consumer Services,$1.14B
PE,"Parsley Energy, Inc.",Energy,$8.45B
PRE^F,PartnerRe Ltd.,n/a,n/a
PRE^G,PartnerRe Ltd.,n/a,n/a
PRE^H,PartnerRe Ltd.,n/a,n/a
PRE^I,PartnerRe Ltd.,n/a,n/a
PRTY,Party City Holdco Inc.,Consumer Services,$1.86B
PTHN,Patheon N.V.,Health Care,$5.06B
PN,"Patriot National, Inc.",Finance,$55.06M
PAYC,"Paycom Software, Inc.",Technology,$3.95B
PBF,PBF Energy Inc.,Energy,$2.35B
PBFX,PBF Logistics LP,Energy,$809.88M
BTU,Peabody Energy Corporation,Energy,$2.44B
PSO,"Pearson, Plc",Consumer Services,$7.28B
PEB,Pebblebrook Hotel Trust,Consumer Services,$2.27B
PEB^C,Pebblebrook Hotel Trust,n/a,n/a
PEB^D,Pebblebrook Hotel Trust,n/a,n/a
PBA,Pembina Pipeline Corp.,Energy,$13.23B
PGH,Pengrowth Energy Corporation,Energy,$430.43M
PEI,Pennsylvania Real Estate Investment Trust,Consumer Services,$776.92M
PEI^A,Pennsylvania Real Estate Investment Trust,n/a,n/a
PEI^B,Pennsylvania Real Estate Investment Trust,n/a,n/a
PEI^C,Pennsylvania Real Estate Investment Trust,n/a,n/a
PFSI,"PennyMac Financial Services, Inc.",Finance,$389.47M
PMT,PennyMac Mortgage Investment Trust,Consumer Services,$1.22B
PMT^A,PennyMac Mortgage Investment Trust,n/a,n/a
PMT^B,PennyMac Mortgage Investment Trust,n/a,n/a
PAG,"Penske Automotive Group, Inc.",Consumer Durables,$3.73B
PNR,Pentair plc.,Technology,$11.96B
PEN,"Penumbra, Inc.",Health Care,$2.91B
PEP,"Pepsico, Inc.",Consumer Non-Durables,$164.46B
PFGC,Performance Food Group Company,Consumer Non-Durables,$2.75B
PKI,"PerkinElmer, Inc.",Capital Goods,$7.43B
PBT,Permian Basin Royalty Trust,Energy,$409.23M
PRGO,Perrigo Company,Health Care,$10.37B
PZE,Petrobras Argentina S.A.,Energy,$2.43B
PTR,PetroChina Company Limited,Energy,$112.83B
PBR,Petroleo Brasileiro S.A.- Petrobras,Energy,$51.2B
PBR.A,Petroleo Brasileiro S.A.- Petrobras,n/a,n/a
PQ,Petroquest Energy Inc,Energy,$39.47M
PFE,"Pfizer, Inc.",Health Care,$198.25B
PGTI,"PGT Innovations, Inc.",Capital Goods,$625.18M
PMC,Pharmerica Corporation,Health Care,$816.23M
PHH,PHH Corp,Finance,$750.58M
PM,Philip Morris International Inc,Consumer Non-Durables,$183.81B
PSX,Phillips 66,Energy,$42.26B
PSXP,Phillips 66 Partners LP,Energy,$5.31B
FENG,Phoenix New Media Limited,Consumer Services,$185.27M
DOC,Physicians Realty Trust,Consumer Services,$3.05B
PDM,"Piedmont Office Realty Trust, Inc.",Consumer Services,$3B
PIR,"Pier 1 Imports, Inc.",Consumer Services,$406.08M
PCQ,PIMCO California Municipal Income Fund,n/a,$315.96M
PCK,Pimco California Municipal Income Fund II,n/a,$319.09M
PZC,PIMCO California Municipal Income Fund III,n/a,$243.02M
PCM,"PIMCO Commercial Mortgage Securities Trust, Inc.",n/a,$130.65M
PTY,Pimco Corporate & Income Opportunity Fund,n/a,$1.21B
PCN,Pimco Corporate & Income Stategy Fund,n/a,$682.33M
PCI,PIMCO Dynamic Credit and Mortgage Income Fund,n/a,$3.04B
PDI,PIMCO Dynamic Income Fund,n/a,$1.44B
PGP,Pimco Global Stocksplus & Income Fund,n/a,$194.41M
PHK,Pimco High Income Fund,n/a,$1.13B
PKO,Pimco Income Opportunity Fund,n/a,$405.12M
PFL,PIMCO Income Strategy Fund,n/a,$301.21M
PFN,PIMCO Income Strategy Fund II,n/a,$621.91M
PMF,PIMCO Municipal Income Fund,n/a,$354.8M
PML,Pimco Municipal Income Fund II,n/a,$810.81M
PMX,PIMCO Municipal Income Fund III,n/a,$384.61M
PNF,PIMCO New York Municipal Income Fund,n/a,$100.19M
PNI,Pimco New York Municipal Income Fund II,n/a,$128.65M
PYN,PIMCO New York Municipal Income Fund III,n/a,$55.34M
RCS,"PIMCO Strategic Income Fund, Inc.",n/a,$441.62M
PF,"Pinnacle Foods, Inc.",Consumer Non-Durables,$7.02B
PNW,Pinnacle West Capital Corporation,Public Utilities,$9.41B
PES,Pioneer Energy Services Corp.,Energy,$150.7M
PHD,Pioneer Floating Rate Trust,n/a,$293.89M
PHT,Pioneer High Income Trust,n/a,$287.35M
MAV,Pioneer Municipal High Income Advantage Trust,n/a,$276.51M
MHI,Pioneer Municipal High Income Trust,n/a,$273.03M
PXD,Pioneer Natural Resources Company,Energy,$26.7B
PJC,Piper Jaffray Companies,Finance,$925.7M
PBI,Pitney Bowes Inc.,Miscellaneous,$2.75B
PBI^B,Pitney Bowes Inc.,n/a,n/a
PJT,PJT Partners Inc.,Finance,$751.85M
PAA,"Plains All American Pipeline, L.P.",Energy,$18.94B
PAGP,"Plains Group Holdings, L.P.",Energy,$4.03B
PLNT,"Planet Fitness, Inc.",Consumer Services,$2.19B
PLT,"Plantronics, Inc.",Public Utilities,$1.74B
PAH,Platform Specialty Products Corporation,Basic Industries,$3.59B
PHI,PLDT Inc.,Public Utilities,$7.4B
PGEM,"Ply Gem Holdings, Inc.",Basic Industries,$1.2B
PNC,"PNC Financial Services Group, Inc. (The)",Finance,$60.98B
PNC.WS,"PNC Financial Services Group, Inc. (The)",n/a,n/a
PNC^P,"PNC Financial Services Group, Inc. (The)",n/a,n/a
PNC^Q,"PNC Financial Services Group, Inc. (The)",n/a,n/a
PNM,"PNM Resources, Inc. (Holding Co.)",Public Utilities,$2.98B
PII,Polaris Industries Inc.,Capital Goods,$5.5B
POL,PolyOne Corporation,Basic Industries,$3.09B
POR,Portland General Electric Company,Public Utilities,$3.98B
PKX,POSCO,Basic Industries,$20.52B
POST,"Post Holdings, Inc.",Consumer Non-Durables,$5.11B
POT,Potash Corporation of Saskatchewan Inc.,Basic Industries,$13.64B
PPG,"PPG Industries, Inc.",Basic Industries,$28.19B
PPX,"PPL Capital Funding, Inc.",Public Utilities,n/a
PPL,PPL Corporation,Public Utilities,$25.98B
PYS,PPlus Trust,Finance,n/a
PYT,PPlus Trust,Finance,n/a
PX,"Praxair, Inc.",Basic Industries,$37.79B
PDS,Precision Drilling Corporation,Energy,$923.7M
APTS,"Preferred Apartment Communities, Inc.",Consumer Services,$480.25M
PBH,"Prestige Brand Holdings, Inc.",Health Care,$2.68B
PVG,"Pretium Resources, Inc.",Basic Industries,$1.78B
PRI,"Primerica, Inc.",Finance,$3.45B
PPP,Primero Mining Corp,Basic Industries,$63.56M
PFG,Principal Financial Group Inc,Finance,$18.48B
PGZ,Principal Real Estate Income Fund,n/a,$125.78M
PRA,ProAssurance Corporation,Finance,$3.22B
PG,Procter & Gamble Company (The),Basic Industries,$223.46B
PGR,Progressive Corporation (The),Finance,$25.81B
PLD,"Prologis, Inc.",Consumer Services,$30.38B
PUMP,ProPetro Holding Corp.,Energy,$1.1B
PRO,"PROS Holdings, Inc.",Technology,$880.15M
PBB,Prospect Capital Corporation,n/a,n/a
PB,"Prosperity Bancshares, Inc.",Finance,$4.47B
PL^C,Protective Life Corporation,n/a,n/a
PL^E,Protective Life Corporation,n/a,n/a
PRLB,"Proto Labs, Inc.",Capital Goods,$1.79B
PFS,"Provident Financial Services, Inc",Finance,$1.72B
PFK,"Prudential Financial, Inc.",Finance,n/a
PJH,"Prudential Financial, Inc.",Finance,n/a
PRH,"Prudential Financial, Inc.",Finance,n/a
PRU,"Prudential Financial, Inc.",Finance,$47.53B
GHY,"Prudential Global Short Duration High Yield Fund, Inc.",n/a,$606.49M
PUK,Prudential Public Limited Company,Finance,$59.53B
PUK^,Prudential Public Limited Company,n/a,n/a
PUK^A,Prudential Public Limited Company,n/a,n/a
ISD,"Prudential Short Duration High Yield Fund, Inc.",n/a,$504.5M
PSB,"PS Business Parks, Inc.",Consumer Services,$3.49B
PSB^T,"PS Business Parks, Inc.",n/a,n/a
PSB^U,"PS Business Parks, Inc.",n/a,n/a
PSB^V,"PS Business Parks, Inc.",n/a,n/a
PSB^W,"PS Business Parks, Inc.",n/a,n/a
TLK,"PT Telekomunikasi Indonesia, Tbk",Public Utilities,$34.04B
PEG,Public Service Enterprise Group Incorporated,Public Utilities,$21.25B
PSA,Public Storage,Consumer Services,$35.7B
PSA^A,Public Storage,n/a,n/a
PSA^B,Public Storage,Consumer Services,n/a
PSA^C,Public Storage,Consumer Services,n/a
PSA^D,Public Storage,Consumer Services,n/a
PSA^E,Public Storage,Consumer Services,n/a
PSA^F,Public Storage,Consumer Services,n/a
PSA^S.CL,Public Storage,n/a,n/a
PSA^T,Public Storage,Consumer Services,n/a
PSA^U,Public Storage,Consumer Services,n/a
PSA^V,Public Storage,Consumer Services,n/a
PSA^W,Public Storage,n/a,n/a
PSA^X,Public Storage,n/a,n/a
PSA^Y,Public Storage,n/a,n/a
PSA^Z,Public Storage,n/a,n/a
PHM,"PulteGroup, Inc.",Capital Goods,$7.7B
PSTG,"Pure Storage, Inc. ",Technology,$2.62B
PCF,Putnam High Income Bond Fund,n/a,$113.16M
PMM,Putnam Managed Municipal Income Trust,n/a,$401.94M
PIM,Putnam Master Intermediate Income Trust,n/a,$254.91M
PMO,Putnam Municipal Opportunities Trust,n/a,$477.25M
PPT,Putnam Premier Income Trust,n/a,$593.12M
PVH,PVH Corp.,Consumer Non-Durables,$8.63B
PZN,Pzena Investment Management Inc,Finance,$699.61M
QTWO,"Q2 Holdings, Inc.",Technology,$1.49B
QEP,"QEP Resources, Inc.",Energy,$2.21B
QTS,"QTS Realty Trust, Inc.",Consumer Services,$2.41B
QUAD,"Quad Graphics, Inc",Miscellaneous,$1.17B
KWR,Quaker Chemical Corporation,Basic Industries,$1.92B
QCP,"Quality Care Properties, Inc.",Consumer Services,$1.62B
NX,Quanex Building Products Corporation,Capital Goods,$726.76M
PWR,"Quanta Services, Inc.",Capital Goods,$4.85B
QTM,Quantum Corporation,Technology,$276.49M
DGX,Quest Diagnostics Incorporated,Health Care,$14.92B
Q,"Quintiles IMS Holdings, Inc.",Health Care,$18.96B
QHC,Quorum Health Corporation,Health Care,$113.94M
QUOT,Quotient Technology Inc.,Consumer Services,$1.01B
CTAA,Qwest Corporation,Public Utilities,n/a
CTBB,Qwest Corporation,Public Utilities,n/a
CTDD,Qwest Corporation,Public Utilities,n/a
CTU,Qwest Corporation,Public Utilities,n/a
CTV,Qwest Corporation,Public Utilities,n/a
CTW,Qwest Corporation,Public Utilities,n/a
CTX,Qwest Corporation,Public Utilities,$3.2B
CTY,Qwest Corporation,Public Utilities,n/a
CTZ,Qwest Corporation,Public Utilities,n/a
RRD,R.R. Donnelley & Sons Company,Miscellaneous,$858.2M
RDN,Radian Group Inc.,Finance,$3.65B
RAS,RAIT Financial Trust,Consumer Services,$191.87M
RAS^A,RAIT Financial Trust,n/a,n/a
RAS^B,RAIT Financial Trust,n/a,n/a
RAS^C,RAIT Financial Trust,n/a,n/a
RFT,RAIT Financial Trust,Consumer Services,n/a
RFTA,RAIT Financial Trust,Consumer Services,n/a
RL,Ralph Lauren Corporation,Consumer Non-Durables,$5.73B
RPT,Ramco-Gershenson Properties Trust,Consumer Services,$1B
RPT^D,Ramco-Gershenson Properties Trust,n/a,n/a
RRC,Range Resources Corporation,Energy,$5.37B
RJF,"Raymond James Financial, Inc.",Finance,$11.67B
RYAM,Rayonier Advanced Materials Inc.,Basic Industries,$656.52M
RYAM^A,Rayonier Advanced Materials Inc.,n/a,n/a
RYN,Rayonier Inc.,Consumer Services,$3.62B
RTN,Raytheon Company,Capital Goods,$47.61B
