Top of The Market Rating,Zacks (1-5),Wall Street Journal Rating (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
66.41,2,2,5,WBMD,WebMD Health Corp,8.72,Hold
66.4,5,2,6,ARLP,"Alliance Resource Partners, L.P.",40.35,Buy
66.39,1,3,4,NSR,"Neustar, Inc.",1.95,Hold
66.38,3,3,17,E,ENI S.p.A.,15.53,Buy
66.38,3,2,2,WSBC,"WesBanco, Inc.",13.55,Hold
66.37,3,2,2,HBHC,Hancock Holding Company,13.51,Hold
66.33,2,2,4,WSO,"Watsco, Inc.",1.66,Hold
66.32,4,2,6,HTA,"Healthcare Trust of America, Inc.",14.94,Buy
66.31,3,2,8,MYCC,"ClubCorp Holdings, Inc.",3.24,Buy
66.3,3,2,8,BSFT,"BroadSoft, Inc.",3.17,Buy
66.29,3,2,17,BAS,"Basic Energy Services, Inc.",23.86,Outperform
66.29,4,1,9,SFR,Colony Starwood Homes,9.78,Buy
66.28,4,2,5,SMG,Scotts Miracle-Gro Company (The),8.09,Buy
66.28,3,1,12,OMER,Omeros Corporation,4.74,Buy
66.27,3,2,9,CAR,"Avis Budget Group, Inc.",9.7,Buy
66.26,3,2,11,PLUG,"Plug Power, Inc.",22.95,Buy
66.26,3,2,8,BREW,"Craft Brew Alliance, Inc.",2.98,Buy
66.24,5,2,3,VBTX,"Veritex Holdings, Inc.",19.54,Buy
66.24,3,2,10,RESI,Altisource Residential Corporation,16.19,Buy
66.24,3,2,1,HFWA,Heritage Financial Corporation,6.18,Hold
66.22,5,1,9,TISI,"Team, Inc.",34.42,Buy
66.19,4,2,17,SD,"SandRidge Energy, Inc.",14.76,Buy
66.17,1,3,5,WTBA,West Bancorporation,7.53,Hold
66.17,4,1,8,APTS,"Preferred Apartment Communities, Inc.",2.53,Buy
66.16,2,2,5,PCAR,PACCAR Inc.,7.45,Hold
66.15,2,3,1,GBCI,"Glacier Bancorp, Inc.",5.77,Hold
66.14,4,2,17,SNDR,"Schneider National, Inc.",14.56,Buy
66.14,3,2,9,KTOS,"Kratos Defense & Security Solutions, Inc.",9.05,Buy
66.14,2,2,3,HAS,"Hasbro, Inc.",-5.99,Hold
66.11,3,2,10,CCJ,Cameco Corporation,15.55,Buy
66.11,3,2,1,FMNB,Farmers National Banc Corp.,5.54,Hold
66.11,2,2,4,CR,Crane Company,0.55,Hold
66.07,2,2,11,EXAS,Exact Sciences Corporation,-2.99,Buy
66.06,4,2,6,GRA,W.R. Grace & Co.,13.62,Buy
66.06,1,3,5,PRGS,Progress Software Corporation,6.99,Hold
66.06,2,2,5,PHM,"PulteGroup, Inc.",6.95,Hold
66.05,1,6,9,INSY,"Insys Therapeutics, Inc.",33.56,Buy
66.05,5,1,5,CODI,Compass Diversified Holdings,6.94,Buy
66.05,3,3,4,BCRH,Blue Capital Reinsurance Holdings Ltd.,0.26,Buy
66.04,4,2,5,WAB,Westinghouse Air Brake Technologies Corporation,6.87,Buy
66,1,6,8,HRG,"HRG Group, Inc.",26.66,Buy
66,4,1,9,GPRK,Geopark Ltd,8.32,Buy
66,4,2,5,HUN,Huntsman Corporation,6.66,Buy
65.99,4,2,8,COP,ConocoPhillips,26.61,Buy
65.98,3,2,9,VIRT,"Virtu Financial, Inc.",8.23,Buy
65.98,3,2,8,PFGC,Performance Food Group Company,1.58,Buy
65.98,3,2,8,BID,Sotheby&#39;s,1.55,Buy
65.97,3,2,1,TXRH,"Texas Roadhouse, Inc.",4.87,Hold
65.96,3,2,9,PANW,"Palo Alto Networks, Inc.",8.13,Buy
65.95,2,2,5,SNY,Sanofi,6.41,Hold
65.94,3,2,1,FRC,FIRST REPUBLIC BANK,4.69,Hold
65.93,3,2,10,EURN,Euronav NV,14.65,Buy
65.93,1,3,5,PROV,"Provident Financial Holdings, Inc.",6.3,Hold
65.92,3,2,2,LZB,La-Z-Boy Incorporated,11.28,Hold
65.92,1,3,5,EMCI,EMC Insurance Group Inc.,6.27,Hold
65.92,1,3,3,AVX,AVX Corporation,-7.09,Hold
65.9,2,2,5,AXTA,Axalta Coating Systems Ltd.,6.15,Hold
65.9,3,2,8,ZNGA,Zynga Inc.,1.19,Buy
65.9,1,3,3,AIN,Albany International Corporation,-7.15,Hold
65.86,2,2,13,INSG,Inseego Corp.,43.45,
65.83,2,3,17,NVLS,"Nivalis Therapeutics, Inc.",38.3,Hold
65.83,3,2,11,QUMU,Qumu Corporation,20.82,Buy
65.83,3,2,1,FAF,First American Corporation (The),4.17,Hold
65.83,2,2,4,WTFC,Wintrust Financial Corporation,-0.84,Hold
65.82,2,2,8,ENR,"Energizer Holdings, Inc.",25.79,Hold
65.81,3,2,10,WBT,"Welbilt, Inc.",14.04,Buy
65.8,4,2,3,FRBA,First Bank,26.53,Outperform
65.79,2,3,1,LKFN,Lakeland Financial Corporation,3.94,Hold
65.78,1,3,17,SMHI,SEACOR Marine Holdings Inc.,13.12,Hold
65.78,2,3,1,LABL,Multi-Color Corporation,3.9,Hold
65.78,2,2,4,FWRD,Forward Air Corporation,-1.12,Hold
65.76,4,2,5,SAP,SAP SE,5.49,Buy
65.75,1,2,8,GIII,"G-III Apparel Group, LTD.",0.44,Hold
65.73,3,2,11,GNRT,"Gener8 Maritime, Inc.",20.32,Buy
65.72,1,6,17,KALV,"KalVista Pharmaceuticals, Inc.",47.16,
65.72,2,2,17,CADE,Cadence Bancorporation,12.87,Hold
65.72,4,2,6,SRLP,Sprague Resources LP,11.91,Buy
65.72,1,3,3,EXPO,"Exponent, Inc.",-8.05,Hold
65.71,5,2,3,OCFC,OceanFirst Financial Corp.,16.88,Buy
65.71,1,2,7,ABCO,The Advisory Board Company,-6.47,Hold
65.7,3,2,13,SUNW,"Sunworks, Inc.",33.5,Buy
65.7,1,3,4,BHE,"Benchmark Electronics, Inc.",-1.49,Hold
65.68,3,2,6,MT,ArcelorMittal,21.05,
65.67,5,2,8,HAYN,"Haynes International, Inc.",54.25,Buy
65.65,2,2,11,SEAC,"SeaChange International, Inc.",44.93,Hold
65.65,2,2,5,DLR,"Digital Realty Trust, Inc.",4.93,Hold
65.64,1,2,10,DEPO,"Depomed, Inc.",13.21,Hold
65.61,3,2,2,NDSN,Nordson Corporation,9.7,Hold
65.59,3,2,9,TEAM,Atlassian Corporation Plc,6.29,Buy
65.57,2,2,5,NMFC,New Mountain Finance Corporation,4.53,Hold
65.56,3,2,2,OTTR,Otter Tail Corporation,9.47,Hold
65.56,3,1,9,LGF.A,Lions Gate Entertainment Corporation,0,
65.54,4,2,8,BSM,"Black Stone Minerals, L.P.",24.38,Buy
65.5,1,6,17,TYG,Tortoise Energy Infrastructure Corporation,11.99,Buy
65.48,4,2,5,AZN,Astrazeneca PLC,4.07,Buy
65.48,2,3,1,SRCE,1st Source Corporation,2.4,Hold
65.46,3,2,10,CARB,"Carbonite, Inc.",12.31,Buy
65.45,4,2,6,AIG,"American International Group, Inc.",10.59,Buy
65.43,4,2,7,RGC,Regal Entertainment Group,17.17,Buy
65.42,4,2,4,VRSK,"Verisk Analytics, Inc.",-2.9,Buy
65.41,2,3,7,NUS,"Nu Skin Enterprises, Inc.",-7.96,Buy
65.4,3,2,9,ATRC,"AtriCure, Inc.",5.31,Buy
65.38,1,3,17,GNTY,"Guaranty Bancshares, Inc.",11.51,Hold
65.37,4,2,8,ICBK,"County Bancorp, Inc.",23.51,Buy
65.36,4,2,9,PNK,"Pinnacle Entertainment, Inc.",30.14,Buy
65.36,4,2,8,GMS,GMS Inc.,23.46,Buy
65.36,4,2,8,PAH,Platform Specialty Products Corporation,23.46,Buy
65.36,2,2,5,GATX,GATX Corporation,3.46,Hold
65.34,4,2,11,GOGL,Golden Ocean Group Limited,43.35,Buy
65.33,1,3,12,BSTG,"Biostage, Inc.",482.52,Hold
65.33,1,6,12,ACST,"Acasti Pharma, Inc.",478.77,Buy
65.33,1,3,12,KOOL,Cesca Therapeutics Inc.,461.8,Hold
65.33,4,2,12,OCRX,"Ocera Therapeutics, Inc.",140,Buy
65.33,1,3,12,MXPT,"MaxPoint Interactive, Inc.",126.63,Hold
65.33,4,2,12,ACRX,"AcelRx Pharmaceuticals, Inc.",122.22,Buy
65.33,4,2,12,RELY,"Real Industry, Inc. ",108.33,Buy
65.33,1,3,12,RKDA,"Arcadia Biosciences, Inc.",96.08,Hold
65.33,1,3,12,LTRPA,"Liberty TripAdvisor Holdings, Inc.",87.16,Hold
65.33,1,6,12,IMMY,"Imprimis Pharmaceuticals, Inc.",71.82,Buy
65.33,1,3,12,MOSY,"MoSys, Inc.",50.38,Hold
65.32,3,2,2,LEG,"Leggett & Platt, Incorporated",8.26,Hold
65.31,1,3,7,TFSL,TFS Financial Corporation,16.54,Hold
65.3,1,3,5,ANCB,Anchor Bancorp,3.17,Hold
65.28,2,3,9,NSM,Nationstar Mortgage Holdings Inc.,4.74,Buy
65.27,1,3,5,NFBK,"Northfield Bancorp, Inc.",3,Hold
65.26,4,2,9,AMID,"American Midstream Partners, LP",29.63,Buy
65.26,3,2,8,YRD,Yirendai Ltd.,-2.05,Buy
65.25,3,2,5,RVSB,Riverview Bancorp Inc,12.68,Outperform
65.24,3,2,11,FLY,Fly Leasing Limited,17.86,Buy
65.24,3,2,8,MTGE,MTGE Investment Corp.,-2.12,Buy
65.21,3,2,8,FARO,"FARO Technologies, Inc.",-2.28,Buy
65.19,4,2,17,SSL,Sasol Ltd.,10.78,Buy
65.18,1,3,12,IO,Ion Geophysical Corporation,49.25,Hold
65.18,3,2,2,CCMP,Cabot Microelectronics Corporation,7.59,Hold
65.15,3,2,2,BMTC,Bryn Mawr Bank Corporation,7.4,Hold
65.14,2,2,10,FRPT,"Freshpet, Inc.",-14.29,Buy
65.12,4,2,17,ARD,Ardagh Group S.A.,10.47,Buy
65.11,3,2,10,CHU,China Unicom (Hong Kong) Ltd,10.53,Buy
65.09,3,2,5,ASTE,"Astec Industries, Inc.",27.1,Hold
65.09,4,2,8,BPI,"Bridgepoint Education, Inc.",22.13,Buy
65.09,1,3,4,MBCN,Middlefield Banc Corp.,-4.56,Hold
65.07,5,2,5,SNP,China Petroleum & Chemical Corporation,27,Buy
65.03,3,2,7,NFLX,"Netflix, Inc.",-9.83,Buy
65,1,6,7,BYFC,Broadway Financial Corporation,530.25,
65,1,6,7,OSN,"Ossen Innovation Co., Ltd.",318.6,
65,1,6,7,SJT,San Juan Basin Royalty Trust,198.4,
65,1,6,7,FUSB,"First US Bancshares, Inc.",183.94,
65,1,6,7,HPJ,Highpower International Inc,124.72,
65,1,6,7,DVD,"Dover Motorsports, Inc.",90.48,
65,1,6,7,LINK,"Interlink Electronics, Inc.",77.78,
65,2,2,8,CM,Canadian Imperial Bank of Commerce,21.68,Hold
65,2,3,2,AEIS,"Advanced Energy Industries, Inc.",6.65,Hold
64.98,5,2,3,OLBK,"Old Line Bancshares, Inc.",13.22,Buy
64.97,1,3,6,PZN,Pzena Investment Management Inc,8.16,Hold
64.95,3,2,12,SSNI,"Silver Spring Networks, Inc.",23.06,Buy
64.95,3,2,10,CLF,Cliffs Natural Resources Inc.,9.74,Buy
64.95,3,2,9,LTM,LATAM Airlines Group S.A.,3.08,Buy
64.93,2,3,1,EV,Eaton Vance Corporation,-0.33,Hold
64.92,1,2,8,AABA,Altaba Inc.,-3.71,Hold
64.92,1,2,8,TEX,Terex Corporation,-3.72,Hold
64.91,3,2,3,SFNC,Simmons First National Corporation,12.87,Hold
64.9,4,2,6,FMC,FMC Corporation,7.81,Buy
64.89,3,2,11,IRWD,"Ironwood Pharmaceuticals, Inc.",16.14,Buy
64.89,4,2,7,SUM,"Summit Materials, Inc.",14.46,Buy
64.88,4,2,5,BG,Bunge Limited,1.09,Buy
64.85,1,2,8,LIVN,LivaNova PLC,-4.08,Hold
64.84,2,3,2,SNV,Synovus Financial Corp.,5.87,Hold
64.84,2,2,5,WEN,Wendy&#39;s Company (The),0.88,Hold
64.83,4,2,8,KMI,"Kinder Morgan, Inc.",20.83,Buy
64.83,3,2,3,SXT,Sensient Technologies Corporation,12.5,Hold
64.82,3,2,11,SGMO,"Sangamo Therapeutics, Inc.",15.79,Buy
64.81,3,2,11,FLOW,"SPX FLOW, Inc.",15.7,Buy
64.78,1,3,6,RUSHB,"Rush Enterprises, Inc.",7.24,Hold
64.75,4,2,8,CYBR,CyberArk Software Ltd.,20.43,Buy
64.73,3,2,4,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,18.64,Hold
64.72,2,2,5,NCIT,"NCI, Inc.",0.25,Hold
64.71,3,2,2,NP,"Neenah Paper, Inc.",5.2,Hold
64.71,3,2,9,YNDX,Yandex N.V.,1.88,Buy
64.7,4,2,6,QTS,"QTS Realty Trust, Inc.",6.85,Buy
64.69,3,2,4,CBPX,"Continental Building Products, Inc.",18.45,Hold
64.67,4,2,5,TTS,"Tile Shop Hldgs, Inc.",54.12,Hold
64.67,3,2,9,NEP,"NextEra Energy Partners, LP",1.69,Buy
64.65,1,3,9,BH,Biglari Holdings Inc.,26.6,Hold
64.65,1,3,5,BCPC,Balchem Corporation,-0.06,Hold
64.64,3,2,6,NTGR,"NETGEAR, Inc.",31.52,Hold
64.64,4,2,8,FOGO,"Fogo de Chao, Inc.",19.85,Buy
64.64,2,3,2,CMA,Comerica Incorporated,4.89,Hold
64.64,1,3,4,CIZN,Citizens Holding Company,-6.8,Hold
64.6,1,3,4,EBF,"Ennis, Inc.",-6.98,Hold
64.6,2,2,4,MAN,ManpowerGroup,-7.01,Hold
64.59,4,2,8,GE,General Electric Company,19.64,Buy
64.58,4,1,11,RVNC,"Revance Therapeutics, Inc.",56.63,
64.58,3,2,13,UIS,Unisys Corporation,27.91,Buy
64.58,2,3,1,TTC,Toro Company (The),-2.08,Hold
64.57,1,6,3,PMD,Psychemedics Corporation,21.63,
64.57,2,3,2,IFF,"Internationa Flavors & Fragrances, Inc.",4.5,Hold
64.56,4,2,10,IVC,Invacare Corporation,32.81,Buy
64.55,1,4,3,STC,Stewart Information Services Corporation,11.06,Hold
64.53,3,2,11,BOX,"Box, Inc.",14.33,Buy
64.51,3,2,17,FRTA,"Forterra, Inc.",33.04,Hold
64.51,3,2,3,WWD,"Woodward, Inc.",10.87,Hold
64.51,1,6,17,FTEO,"FRONTEO, Inc.",8.04,Buy
64.5,3,2,9,ATTO,Atento S.A.,0.84,Buy
64.47,3,2,2,TXN,Texas Instruments Incorporated,4.04,Hold
64.47,4,2,5,IART,Integra LifeSciences Holdings Corporation,-0.98,Buy
64.46,3,2,3,TCBK,TriCo Bancshares,10.65,Hold
64.44,1,6,2,CFNB,California First National Bancorp,0,
64.44,1,6,2,FCAP,"First Capital, Inc.",0,
64.44,1,6,2,OFED,Oconee Federal Financial Corp.,0,
64.44,1,6,2,SFBC,"Sound Financial Bancorp, Inc.",0,
64.44,1,6,2,WBKC,"Wolverine Bancorp, Inc.",0,
64.43,2,2,5,KSU,Kansas City Southern,-1.19,Hold
64.4,5,2,7,MHLD,"Maiden Holdings, Ltd.",36.99,Buy
64.38,4,2,8,TLGT,"Teligent, Inc.",18.55,Buy
64.37,2,2,10,CNX,CONSOL Energy Inc.,31.83,Hold
64.36,1,3,5,SPIL,"Siliconware Precision Industries Company, Ltd.",-1.51,Hold
64.35,2,3,1,LFUS,"Littelfuse, Inc.",-3.27,Hold
64.33,5,2,9,HLIT,Harmonic Inc.,52.94,Buy
64.31,3,2,11,VSLR,"Vivint Solar, Inc.",13.21,Buy
64.31,2,2,5,CTRE,"CareTrust REIT, Inc.",-1.8,Hold
64.28,3,2,6,ABX,Barrick Gold Corporation,29.71,Hold
64.28,2,2,5,DCT,DCT Industrial Trust Inc,-1.93,Hold
64.27,3,2,9,BLDP,"Ballard Power Systems, Inc.",-0.33,Buy
64.26,2,3,1,CBSH,"Commerce Bancshares, Inc.",-3.68,Hold
64.25,2,2,7,CRS,Carpenter Technology Corporation,11.26,Hold
64.25,3,2,10,SHOP,Shopify Inc.,6.24,Buy
64.23,4,2,8,VECO,Veeco Instruments Inc.,17.83,Buy
64.21,3,2,2,PRA,ProAssurance Corporation,2.73,Hold
64.2,1,3,8,CATO,Cato Corporation (The),17.65,Hold
64.19,2,6,4,PLAY,"Dave & Buster&#39;s Entertainment, Inc.",15.93,Buy
64.15,3,2,11,BLUE,"bluebird bio, Inc.",12.44,Buy
64.14,3,2,2,AMGN,Amgen Inc.,2.38,Hold
64.13,3,2,2,PKG,Packaging Corporation of America,2.32,Hold
64.13,2,2,5,BAX,Baxter International Inc.,-2.66,Hold
64.11,3,2,11,CG,The Carlyle Group L.P.,12.2,Buy
64.11,2,3,2,CBRL,"Cracker Barrel Old Country Store, Inc.",2.2,Hold
64.11,2,3,2,WBS,Webster Financial Corporation,2.2,Hold
64.1,3,2,3,DD,E.I. du Pont de Nemours and Company,8.82,Hold
64.08,2,3,3,BXS,"BancorpSouth, Inc.",8.73,Hold
64.08,2,3,2,CFR,"Cullen/Frost Bankers, Inc.",2.09,Hold
64.07,4,2,9,EGL,"Engility Holdings, Inc.",23.67,Buy
64.07,5,1,8,TAX,"Liberty Tax, Inc.",17.02,Buy
64.06,4,2,11,WFT,Weatherford International plc,36.99,Buy
64.06,1,3,11,VNET,"21Vianet Group, Inc.",36.96,Hold
64.06,2,2,6,TD,Toronto Dominion Bank (The),3.63,Hold
64.05,3,2,11,INAP,Internap Corporation,11.94,Buy
64.04,3,2,4,HTLF,"Heartland Financial USA, Inc.",15.18,Hold
64.04,3,2,9,KVHI,"KVH Industries, Inc.",-1.48,Buy
64.02,4,2,10,SIGM,"Sigma Designs, Inc.",30.08,Buy
64.02,1,3,4,ESGR,Enstar Group Limited,-9.89,Hold
64,4,2,13,AMRS,"Amyris, Inc.",266.75,Buy
64,2,2,13,XOMA,XOMA Corporation,65.06,Hold
63.95,3,3,1,MBFI,MB Financial Inc.,19.75,Hold
63.95,3,2,3,CHKP,Check Point Software Technologies Ltd.,8.09,Hold
63.95,1,3,5,WOR,"Worthington Industries, Inc.",-3.57,Hold
63.94,5,2,7,VNO,Vornado Realty Trust,34.71,Buy
63.91,2,2,6,CCE,Coca-Cola European Partners plc,2.89,Hold
63.88,4,2,8,COG,Cabot Oil & Gas Corporation,16.09,Buy
63.87,1,3,8,KTEC,"Key Technology, Inc.",16.01,Hold
63.87,3,2,3,VR,"Validus Holdings, Ltd.",7.67,Hold
63.84,3,2,4,SSB,South State Corporation,14.18,Hold
63.84,3,2,11,HALO,"Halozyme Therapeutics, Inc.",10.86,Buy
63.83,3,2,6,TOWR,"Tower International, Inc.",27.47,Hold
63.83,2,2,6,WYNN,"Wynn Resorts, Limited",2.5,Hold
63.83,2,3,1,OGS,"ONE Gas, Inc.",-5.83,Hold
63.82,2,3,3,CVBF,CVB Financial Corporation,7.43,Hold
63.79,2,2,6,ABEV,Ambev S.A.,2.26,Hold
63.79,1,3,5,FRBK,"Republic First Bancorp, Inc.",-4.37,Hold
63.78,4,2,17,IRTC,"iRhythm Technologies, Inc.",5.14,Buy
63.77,3,2,2,JNJ,Johnson & Johnson,0.51,Hold
63.76,3,2,11,PSTG,"Pure Storage, Inc. ",10.46,Buy
63.75,4,2,8,LBTYA,Liberty Global plc,15.43,Buy
63.75,4,2,8,JCI,Johnson Controls International plc,15.41,Buy
63.74,3,3,6,RPXC,RPX Corporation,2.04,Buy
63.73,3,3,8,SMLP,"Summit Midstream Partners, LP",15.3,Buy
63.73,1,3,4,VSH,"Vishay Intertechnology, Inc.",-11.36,Hold
63.7,2,2,8,SSP,E.W. Scripps Company (The),15.18,Hold
63.68,2,3,1,PSB,"PS Business Parks, Inc.",-6.58,Hold
63.67,4,2,10,DLTH,Duluth Holdings Inc.,28.34,Buy
63.67,2,3,2,CNI,Canadian National Railway Company,0.02,Hold
63.65,2,2,6,WEX,WEX Inc.,1.56,Hold
63.64,3,2,3,INGR,Ingredion Incorporated,6.55,Hold
63.62,3,2,3,MXIM,"Maxim Integrated Products, Inc.",6.43,Hold
63.61,4,2,11,BOOT,"Boot Barn Holdings, Inc.",34.73,Buy
63.61,3,2,3,EIX,Edison International,6.36,Hold
63.61,2,3,2,VVC,Vectren Corporation,-0.3,Hold
63.6,2,3,3,UMPQ,Umpqua Holdings Corporation,6.33,Hold
63.6,2,3,2,BR,"Broadridge Financial Solutions, Inc.",-0.35,Hold
63.58,1,3,2,AVA,Avista Corporation,-25.42,Hold
63.56,1,3,2,NVR,"NVR, Inc.",-25.52,Hold
63.55,3,2,17,AU,AngloGold Ashanti Limited,29.19,Hold
63.51,4,2,10,HABT,"The Habit Restaurants, Inc.",27.54,Buy
63.45,5,1,7,AMZN,"Amazon.com, Inc.",7.25,Buy
63.43,2,2,8,AES,The AES Corporation,13.84,Hold
63.42,3,2,3,HCAP,Harvest Capital Credit Corporation,5.45,Hold
63.42,3,2,3,DRI,"Darden Restaurants, Inc.",5.44,Hold
63.4,3,2,11,ONCE,"Spark Therapeutics, Inc.",8.66,Buy
63.4,1,3,5,SODA,SodaStream International Ltd.,-6.32,Hold
63.39,3,2,9,PODD,Insulet Corporation,-4.72,Buy
63.38,3,2,4,JRVR,"James River Group Holdings, Ltd.",11.89,Hold
63.37,3,2,3,SPR,"Spirit Aerosystems Holdings, Inc.",5.19,Hold
63.34,5,2,5,TLLP,Tesoro Logistics LP,18.38,Buy
63.33,1,6,8,PNBK,Patriot National Bancorp Inc.,881.6,
63.33,1,6,8,HGT,Hugoton Royalty Trust,656.76,
63.33,1,6,8,MMAC,"MMA Capital Management, LLC",533.19,
63.33,1,6,8,RBPAA,"Royal Bancshares of Pennsylvania, Inc.",457.1,
63.33,1,6,8,BORN,China New Borun Corporation,422.39,
63.33,1,6,8,AEY,"ADDvantage Technologies Group, Inc.",400,
63.33,1,6,8,LIVE,Live Ventures Incorporated,386.73,
63.33,1,6,8,CGA,"China Green Agriculture, Inc.",380,
63.33,1,6,8,PRPH,"ProPhase Labs, Inc.",290.24,
63.33,1,6,8,PME,Pingtan Marine Enterprise Ltd.,258,
63.33,1,6,8,EQS,"Equus Total Return, Inc.",191.3,
63.33,1,6,8,DYSL,Dynasil Corporation of America,143.9,
63.33,1,6,8,BSQR,BSQUARE Corporation,118.18,
63.33,1,6,8,JP,Jupai Holdings Limited,90.77,
63.33,1,6,8,PICO,PICO Holdings Inc.,85.63,
63.33,1,6,8,KGJI,Kingold Jewelry Inc.,73.41,
63.33,1,6,8,JVA,"Coffee Holding Co., Inc.",64.71,
63.33,4,2,6,BGFV,Big 5 Sporting Goods Corporation,54.19,Hold
63.32,3,2,5,MGRC,McGrath RentCorp,18.26,Hold
63.29,2,2,8,CFG,"Citizens Financial Group, Inc.",13.11,Hold
63.28,3,2,12,SGRY,"Surgery Partners, Inc.",14.75,Buy
63.27,4,2,8,PINC,"Premier, Inc.",13.03,Buy
63.27,4,2,8,EOG,"EOG Resources, Inc.",13.01,Buy
63.26,4,2,9,WMGI,Wright Medical Group N.V.,19.65,Buy
63.26,3,3,7,DGI,"DigitalGlobe, Inc",6.29,Buy
63.26,1,3,3,JOBS,"51job, Inc.",-20.39,Hold
63.24,1,6,8,CXDC,China XD Plastics Company Limited,49.64,
63.22,3,3,6,MYE,"Myers Industries, Inc.",-0.55,Buy
63.21,5,2,8,AAP,Advance Auto Parts Inc,37.74,Buy
63.21,2,3,3,BOH,Bank of Hawaii Corporation,4.36,Hold
63.19,3,2,9,EXK,Endeavour Silver Corporation,44.3,Hold
63.19,3,2,5,HPT,Hospitality Properties Trust,17.63,Hold
63.15,3,2,4,STI,"SunTrust Banks, Inc.",10.75,Hold
63.12,1,3,8,HTBI,"HomeTrust Bancshares, Inc.",12.27,Hold
63.12,2,3,4,SASR,"Sandy Spring Bancorp, Inc.",10.58,Hold
63.1,2,3,3,INTU,Intuit Inc.,3.83,Hold
63.09,2,2,8,REG,Regency Centers Corporation,12.1,Hold
63.06,4,2,17,FWONK,Liberty Media Corporation,2.25,Buy
63.05,3,2,3,GDOT,Green Dot Corporation,3.56,Hold
63.05,2,3,2,WAT,Waters Corporation,-3.1,Hold
63.04,3,2,3,DOX,Amdocs Limited,3.53,Hold
63.02,3,2,5,FORR,"Forrester Research, Inc.",16.79,Hold
63.02,3,3,7,AVHI,"A V Homes, Inc.",5.11,Buy
63,2,2,9,TLRD,"Tailored Brands, Inc.",18.34,Hold
63,3,2,2,ALG,"Alamo Group, Inc.",-3.32,Hold
62.98,2,2,8,TEGP,"Tallgrass Energy GP, LP",11.58,Hold
62.98,3,2,3,CERN,Cerner Corporation,3.24,Hold
62.98,2,3,3,TOWN,Towne Bank,3.23,Hold
62.98,3,2,9,MX,MagnaChip Semiconductor Corporation,-6.78,Buy
62.94,3,2,9,HWCC,Houston Wire & Cable Company,30.08,Outperform
62.93,1,3,4,SAFT,"Safety Insurance Group, Inc.",-15.37,Hold
62.92,3,2,2,ROLL,RBC Bearings Incorporated,-3.72,Hold
62.91,4,2,7,AGU,Agrium Inc.,4.54,Buy
62.9,2,2,17,TRVG,trivago N.V.,1.59,Hold
62.89,3,2,10,LFGR,Leaf Group Ltd.,36.56,
62.89,5,2,7,HNI,HNI Corporation,29.44,Buy
62.89,3,2,4,TECD,Tech Data Corporation,9.47,Hold
62.87,3,2,5,INCR,"INC Research Holdings, Inc.",16.03,Hold
62.87,4,1,11,CWST,"Casella Waste Systems, Inc.",6,Buy
62.84,3,2,7,KFRC,"Kforce, Inc.",29.2,Hold
62.84,3,2,3,AVB,"AvalonBay Communities, Inc.",2.54,Hold
62.83,2,2,7,CAT,"Caterpillar, Inc.",4.14,Hold
62.83,3,2,2,ABBV,AbbVie Inc.,-4.19,Hold
62.82,3,2,3,LMAT,"LeMaitre Vascular, Inc.",2.44,Hold
62.81,5,2,9,KEYW,The KEYW Holding Corporation,42.37,Buy
62.8,3,2,6,PPC,Pilgrim&#39;s Pride Corporation,22.33,Hold
62.79,1,3,7,DISCB,"Discovery Communications, Inc.",3.94,Hold
62.76,3,2,17,CLDR,"Cloudera, Inc.",26.03,Hold
62.75,1,3,6,ISSC,"Innovative Solutions and Support, Inc.",-2.91,Hold
62.73,2,6,17,CLPR,Clipper Realty Inc.,25.94,Buy
62.73,3,2,5,LANC,Lancaster Colony Corporation,15.33,Hold
62.73,3,3,8,PGRE,"Paramount Group, Inc.",10.34,Buy
62.73,3,2,4,ABCB,Ameris Bancorp,8.63,Hold
62.72,1,3,4,GTY,Getty Realty Corporation,-16.42,Hold
62.71,3,6,5,BSTC,BioSpecifics Technologies Corp,40.21,Buy
62.71,4,2,7,BXMT,"Capital Trust, Inc.",3.57,Buy
62.7,4,2,8,FPI,Farmland Partners Inc.,10.18,Buy
62.67,3,2,5,NNN,National Retail Properties,15.03,Hold
62.64,3,2,4,THG,"The Hanover Insurance Group, Inc.",8.21,Hold
62.64,2,6,4,IVZ,Invesco Plc,8.18,Buy
62.63,5,1,8,MANU,Manchester United Ltd.,9.83,Buy
62.61,2,3,2,FISV,"Fiserv, Inc.",-5.3,Hold
62.6,5,1,8,NRZ,New Residential Investment Corp.,9.65,Buy
62.56,4,2,12,RAS,RAIT Financial Trust,36.14,Buy
62.56,3,2,3,PRU,"Prudential Financial, Inc.",1.13,Hold
62.55,3,2,4,TDY,Teledyne Technologies Incorporated,7.74,Hold
62.55,2,3,2,RE,"Everest Re Group, Ltd.",-5.6,Hold
62.54,3,2,4,HLS,HealthSouth Corporation,7.7,Hold
62.53,4,2,7,SFM,"Sprouts Farmers Market, Inc.",2.63,Buy
62.52,1,3,6,FRPH,"FRP Holdings, Inc.",-4.05,Hold
62.5,3,6,17,RXII,RXi Pharmaceuticals Corporation,931.75,Buy
62.5,4,2,17,AKTX,Akari Therapeutics Plc,126.78,Hold
