IBM,International Business Machines Corporation,Technology,152.36
IGT,International Game Technology,Consumer Services,18
IP,International Paper Company,Basic Industries,56.13
INSW,"International Seaways, Inc.",Consumer Services,21.78
IPG,"Interpublic Group of Companies, Inc. (The)",Technology,24.83
IPL^D,Interstate Power and Light Company,n/a,26.17
INXN,InterXion Holding N.V.,Technology,44.27
SNOW,"Intrawest Resorts Holdings, Inc.",Consumer Services,23.71
IPI,"Intrepid Potash, Inc",Basic Industries,2.33
XON,Intrexon Corporation,Health Care,24.16
IVC,Invacare Corporation,Health Care,13
VBF,Invesco Bond Fund,n/a,19.37
VCV,Invesco California Value Municipal Income Trust,n/a,12.52
VTA,Invesco Credit Opportunities Fund,n/a,11.83
IHIT,Invesco High Income 2023 Target Term Fund,n/a,10.06
VLT,Invesco High Income Trust II,n/a,14.86
IVR,INVESCO MORTGAGE CAPITAL INC,Consumer Services,16.72
IVR^B,INVESCO MORTGAGE CAPITAL INC,n/a,25.35
IVR^A,Invesco Mortgage Capital Inc.,n/a,25.12
OIA,Invesco Municipal Income Opportunities Trust,n/a,7.72
VMO,Invesco Municipal Opportunity Trust,n/a,13.07
VKQ,Invesco Municipal Trust,n/a,12.71
VPV,Invesco Pennsylvania Value Municipal Income Trust,n/a,12.36
IVZ,Invesco Plc,Finance,35.16
IQI,Invesco Quality Municipal Income Trust,n/a,12.68
VVR,Invesco Senior Income Trust,n/a,4.5
VTN,Invesco Trust  for Investment Grade New York Municipal,n/a,13.63
VGM,Invesco Trust for Investment Grade Municipals,n/a,13.35
IIM,Invesco Value Municipal Income Trust,n/a,15.08
ITG,"Investment Technology Group, Inc.",Finance,21.33
IRET,Investors Real Estate Trust,Consumer Services,6.11
IRET^B,Investors Real Estate Trust,n/a,25.2199
NVTA,Invitae Corporation,Health Care,9.14
INVH,Invitation Homes Inc.,Finance,21.29
IO,Ion Geophysical Corporation,Energy,4.15
IRM,Iron Mountain Incorporated,Consumer Services,34.07
IRS,IRSA Inversiones Y Representaciones S.A.,Consumer Services,23.65
ICL,Israel Chemicals Shs,Basic Industries,4.57
STAR          ,iStar Financial Inc.,Consumer Services,11.94
STAR^D,iStar Financial Inc.,n/a,25.29
STAR^E,iStar Financial Inc.,n/a,25.34
STAR^F,iStar Financial Inc.,n/a,25.23
STAR^G,iStar Financial Inc.,n/a,25.1256
STAR^I,iStar Financial Inc.,n/a,24.8171
ITCB,Ita? CorpBanca,Finance,13.82
ITUB,Itau Unibanco Banco Holding SA,Finance,11.02
ITT,ITT Inc.,Capital Goods,40.31
IVH,Ivy High Income Opportunities Fund,n/a,15.36
JPM,J P Morgan Chase & Co,Finance,93.38
JPM.WS,J P Morgan Chase & Co,n/a,n/a
JPM^A,J P Morgan Chase & Co,Finance,25.79
JPM^B,J P Morgan Chase & Co,n/a,26.95
JPM^D,J P Morgan Chase & Co,n/a,25.57
JPM^E,J P Morgan Chase & Co,n/a,26.93
JPM^F,J P Morgan Chase & Co,n/a,26.92
JPM^G,J P Morgan Chase & Co,n/a,27.03
JPM^H,J P Morgan Chase & Co,Finance,27.34
JAX,"J. Alexander&#39;s Holdings, Inc.",Consumer Services,11.6
JILL,"J. Jill, Inc.",Consumer Non-Durables,12.23
JCP,"J.C. Penney Company, Inc. Holding Company",Consumer Services,4.53
SJM,J.M. Smucker Company (The),Consumer Non-Durables,115.11
JBL,Jabil Inc.,Technology,28.85
JEC,Jacobs Engineering Group Inc.,Basic Industries,54.17
JAG,Jagged Peak Energy Inc.,Energy,13.08
JHX,James Hardie Industries plc.,Capital Goods,15.05
JHG,Janus Henderson Group plc,Finance,31.6
JOF,Japan Smaller Capitalization Fund Inc,n/a,11.4
JBGS$,JBG SMITH Properties,n/a,31.8128
JELD,"JELD-WEN Holding, Inc.",Basic Industries,30.8
JCAP,"Jernigan Capital, Inc.",Consumer Services,21.45
JKS,JinkoSolar Holding Company Limited,Technology,19.82
JMP,JMP Group LLC,Finance,5.46
JMPB,JMP Group LLC,Finance,25.5024
JMPC,JMP Group LLC,Finance,25.31
JBT,John Bean Technologies Corporation,Technology,92.65
BTO,John Hancock Financial Opportunities Fund,n/a,36.53
HEQ,John Hancock Hedged Equity & Income Fund,n/a,17.39
JHS,John Hancock Income Securities Trust,n/a,14.5
JHI,John Hancock Investors Trust,n/a,17.33
HPF,John Hancock Pfd Income Fund II,n/a,22.14
HPI,John Hancock Preferred Income Fund,n/a,22
HPS,John Hancock Preferred Income Fund III,n/a,19.16
PDT,John Hancock Premium Dividend Fund,n/a,16.78
HTD,John Hancock Tax Advantaged Dividend Income Fund,n/a,25.75
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,n/a,9.38
JW.A,"John Wiley & Sons, Inc.",n/a,n/a
JW.B,"John Wiley & Sons, Inc.",n/a,n/a
JNJ,Johnson & Johnson,Health Care,132.52
JCI,Johnson Controls International plc,Consumer Services,43.05
JONE,"Jones Energy, Inc.",Energy,1.35
JLL,Jones Lang LaSalle Incorporated,Finance,122.95
JFC,"JPMorgan China Region Fund, Inc.",n/a,19.99
JMEI,Jumei International Holding Limited,Consumer Services,2.09
JNPR,"Juniper Networks, Inc.",Technology,27.79
JP,Jupai Holdings Limited,Consumer Services,7.7474
JE,"Just Energy Group, Inc.",Public Utilities,4.95
JE^A,"Just Energy Group, Inc.",n/a,25.28
LRN,K12 Inc,Consumer Services,17.71
KAI,Kadant Inc,Technology,75.8
KDMN,"Kadmon Holdings, Inc.",Health Care,3.81
KAMN,Kaman Corporation,Consumer Durables,50.4
KSU,Kansas City Southern,Transportation,103.11
KSU^,Kansas City Southern,Transportation,27.7001
KS,KapStone Paper and Packaging Corporation,Basic Industries,21
KAR,"KAR Auction Services, Inc",Consumer Durables,40.83
KATE,Kate Spade & Company,Consumer Non-Durables,18.5
KED,Kayne Anderson Energy Development Company,n/a,17.87
KYE,"Kayne Anderson Energy Total Return Fund, Inc.",n/a,10.8
KMF,"Kayne Anderson Midstream Energy Fund, Inc",n/a,14.75
KYN,Kayne Anderson MLP Investment Company,n/a,18.26
KYN^F,Kayne Anderson MLP Investment Company,n/a,25.4326
KB,KB Financial Group Inc,Finance,49.28
KBH,KB Home,Capital Goods,23.42
KBR,"KBR, Inc.",Basic Industries,15.31
KAP,"KCAP Financial, Inc.",n/a,25.5799
KCG,"KCG Holdings, Inc.",Finance,19.96
FRAC,"Keane Group, Inc.",Energy,15.44
K,Kellogg Company,Consumer Non-Durables,66.55
KEM,Kemet Corporation,Capital Goods,13.32
KMPA,Kemper Corporation,Finance,26.99
KMPR,Kemper Corporation,Finance,38.5
KMT,Kennametal Inc.,Capital Goods,38.31
KW,Kennedy-Wilson Holdings Inc.,Finance,18.55
KWN,Kennedy-Wilson Holdings Inc.,Finance,25.6401
KEN,Kenon Holdings Ltd.,Consumer Services,13.4817
KEG,"Key Energy Services, Inc.",Energy,17.95
KEY,KeyCorp,Finance,19
KEY^I,KeyCorp,n/a,29.3
KEYS,Keysight Technologies Inc.,Capital Goods,38.69
KRC,Kilroy Realty Corporation,Consumer Services,73.05
KRC^H,Kilroy Realty Corporation,n/a,25.46
KRP,Kimbell Royalty Partners,Energy,16.5
KMB,Kimberly-Clark Corporation,Consumer Durables,126.38
KIM,Kimco Realty Corporation,Consumer Services,17.96
KIM^I,Kimco Realty Corporation,n/a,25.11
KIM^J,Kimco Realty Corporation,n/a,25.07
KIM^K,Kimco Realty Corporation,n/a,25.0301
KMI,"Kinder Morgan, Inc.",Public Utilities,19.13
KMI^A,"Kinder Morgan, Inc.",n/a,44.4
KND,"Kindred Healthcare, Inc.",Health Care,10.85
KFS,"Kingsway Financial Services, Inc.",Finance,6.1
KGC,Kinross Gold Corporation,Basic Industries,3.91
KEX,Kirby Corporation,Consumer Services,66.3
KRG,Kite Realty Group Trust,Consumer Services,18.3
KKR,KKR & Co. L.P.,Finance,18.32
KKR^A,KKR & Co. L.P.,n/a,27.1
KKR^B,KKR & Co. L.P.,n/a,26.8
KFN^,KKR Financial Holdings LLC,n/a,25.63
KIO,KKR Income Opportunities Fund,n/a,17.57
KREF,KKR Real Estate Finance Trust Inc.,Consumer Services,21.25
KMG,"KMG Chemicals, Inc.",Basic Industries,49.15
KNX,"Knight Transportation, Inc.",Transportation,36.9
KNL,"Knoll, Inc.",Consumer Durables,19.36
KNOP,KNOT Offshore Partners LP,Consumer Services,22.6
KN,Knowles Corporation,Consumer Non-Durables,16.4
KSS,Kohl&#39;s Corporation,Consumer Services,38.29
PHG,Koninklijke Philips N.V.,Energy,35.47
KOP,Koppers Holdings Inc.,Basic Industries,35.7
KEP,Korea Electric Power Corporation,Public Utilities,18.13
KEF,"Korea Equity Fund, Inc.",n/a,7.04
KF,"Korea Fund, Inc. (The)",n/a,39.57
KFY,Korn/Ferry International,Technology,34.17
KOS,Kosmos Energy Ltd.,Energy,6.19
KRA,Kraton Corporation,Basic Industries,33.5
KR,Kroger Company (The),Consumer Services,23.13
KRO,Kronos Worldwide Inc,Basic Industries,18.56
KT,KT Corporation,Public Utilities,16.5
KYO,Kyocera Corporation,Technology,56.98
LB,"L Brands, Inc.",Consumer Services,46.49
SCX,L.S. Starrett Company (The),Capital Goods,8.6
LLL,"L3 Technologies, Inc.",Technology,169.06
LQ,La Quinta Holdings Inc.,Consumer Services,14.52
LH,Laboratory Corporation of America Holdings,Health Care,150.99
LADR,Ladder Capital Corp,Consumer Services,13.36
LW,"Lamb Weston Holdings, Inc.",Consumer Non-Durables,42.9
LDR,"Landauer, Inc.",Capital Goods,53.3
LCI,Lannett Co Inc,Health Care,20.95
LPI,"Laredo Petroleum, Inc.",Energy,10.44
LVS,Las Vegas Sands Corp.,Consumer Services,61.55
LHO,LaSalle Hotel Properties,Consumer Services,29.88
LHO^I,LaSalle Hotel Properties,n/a,25.28
LHO^J,LaSalle Hotel Properties,n/a,25.45
LTM,LATAM Airlines Group S.A.,Transportation,11.49
LDF,"Latin American Discovery Fund, Inc. (The)",n/a,10.46
LGI,Lazard Global Total Return and Income Fund,n/a,16.16
LAZ,Lazard Ltd.,Finance,46.55
LOR,"Lazard World Dividend & Income Fund, Inc.",n/a,10.9926
LZB,La-Z-Boy Incorporated,Consumer Durables,31.55
LCII,LCI Industries ,Capital Goods,98.7
LFGR,Leaf Group Ltd.,Technology,7.6
LEA,Lear Corporation,Capital Goods,141.14
LEE,"Lee Enterprises, Incorporated",Consumer Services,1.9
BWG,Legg Mason BW Global Income Opportunities Fund Inc.,n/a,12.97
LM,"Legg Mason, Inc.",Finance,38
LMHA,"Legg Mason, Inc.",Finance,27.54
LMHB,"Legg Mason, Inc.",Finance,24.67
LEG,"Leggett & Platt, Incorporated",Consumer Durables,52.15
JBK,Lehman ABS Corporation,Finance,24.22
KTH,Lehman ABS Corporation,Finance,31.77
KTN,Lehman ABS Corporation,Finance,32.39
KTP,Lehman ABS Corporation,Finance,17.1
XKE,Lehman ABS Corporation,Finance,7.9
LDOS,"Leidos Holdings, Inc.",Technology,51.19
LEJU,Leju Holdings Limited,Finance,1.81
LC,LendingClub Corporation,Miscellaneous,5.37
LEN,Lennar Corporation,Basic Industries,51.87
LEN.B,Lennar Corporation,Basic Industries,n/a
LII,"Lennox International, Inc.",Capital Goods,183.91
LUK,Leucadia National Corporation,Consumer Non-Durables,26.62
LVLT,"Level 3 Communications, Inc.",Public Utilities,59.34
LXP,Lexington Realty Trust,Consumer Services,9.79
LXP^C,Lexington Realty Trust,n/a,50.3
LPL,"LG Display Co., Ltd.",Capital Goods,16.1
USA,Liberty All-Star Equity Fund,n/a,5.69
ASG,"Liberty All-Star Growth Fund, Inc.",n/a,4.93
LPT,Liberty Property Trust,Consumer Services,40.36
LSI,"Life Storage, Inc.",Consumer Services,71.31
LITB,"LightInTheBox Holding Co., Ltd.",Consumer Services,2.81
LNC,Lincoln National Corporation,Finance,69.36
LNC.WS,Lincoln National Corporation,n/a,n/a
LNN,Lindsay Corporation,Capital Goods,89.2
LN,LINE Corporation,Technology,34.17
LGF.A,Lions Gate Entertainment Corporation,n/a,n/a
LGF.B,Lions Gate Entertainment Corporation,n/a,n/a
LAD,"Lithia Motors, Inc.",Consumer Durables,90.1
LYV,"Live Nation Entertainment, Inc.",Consumer Services,34.01
LYG,Lloyds Banking Group Plc,Finance,3.51
SCD,LMP Capital and Income Fund Inc.,n/a,14.17
LMT,Lockheed Martin Corporation,Capital Goods,280.96
L,Loews Corporation,Finance,46.78
LPX,Louisiana-Pacific Corporation,Basic Industries,23.83
LOW,"Lowe&#39;s Companies, Inc.",Consumer Services,76.59
LXU,Lsb Industries Inc.,Basic Industries,10.33
LKSD,"LSC Communications, Inc.",Miscellaneous,21.6
LTC,"LTC Properties, Inc.",Consumer Services,50.46
LUB,"Luby&#39;s, Inc.",Consumer Services,2.82
LL,"Lumber Liquidators Holdings, Inc",Consumer Services,24.83
LXFR,Luxfer Holdings PLC,Basic Industries,12.84
LXFT,"Luxoft Holding, Inc.",Technology,59.85
LDL,"Lydall, Inc.",Capital Goods,50.75
WLH,Lyon William Homes,Capital Goods,23.34
LYB,LyondellBasell Industries NV,Basic Industries,83.05
MTB,M&T Bank Corporation,Finance,163.59
MTB.WS,M&T Bank Corporation,n/a,n/a
MTB^,M&T Bank Corporation,n/a,1047.5
MTB^C,M&T Bank Corporation,n/a,1040.75
MDC,"M.D.C. Holdings, Inc.",Capital Goods,34.88
MHO,"M/I Homes, Inc.",Capital Goods,27.67
MHO^A,"M/I Homes, Inc.",n/a,26.058
MAC,Macerich Company (The),Consumer Services,56.94
CLI,Mack-Cali Realty Corporation,Consumer Services,26.65
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,n/a,24.11
MIC,Macquarie Infrastructure Company,Energy,77.47
MFD,Macquarie/First Trust Global,n/a,13.01
BMA,Macro Bank Inc.,Finance,90.19
M,Macy&#39;s Inc,Consumer Services,22.85
MCN,Madison Covered Call & Equity Strategy Fund,n/a,7.79
MSP,Madison Strategic Sector Premium Fund,n/a,11.76
MMP,Magellan Midstream Partners L.P.,Energy,69.99
MGA,"Magna International, Inc.",Capital Goods,45.97
MX,MagnaChip Semiconductor Corporation,Technology,9.5
MH^A,"Maiden Holdings, Ltd.",n/a,25.41
MH^C,"Maiden Holdings, Ltd.",n/a,26.35
MH^D,"Maiden Holdings, Ltd.",n/a,25.32
MHLA,"Maiden Holdings, Ltd.",Finance,26.29
MHNC,"Maiden Holdings, Ltd.",Finance,26.77
MAIN,Main Street Capital Corporation,n/a,38.31
MSCA,Main Street Capital Corporation,n/a,25.81
MMD,MainStay DefinedTerm Municipal Opportunities Fund,n/a,19.66
MNK,Mallinckrodt plc,Health Care,43.02
MZF,Managed Duration Investment Grade Municipal Fund,n/a,13.72
MANU,Manchester United Ltd.,Consumer Services,16
MTW,"Manitowoc Company, Inc. (The)",Capital Goods,5.78
MN,"Manning & Napier, Inc.",Finance,4.35
MAN,ManpowerGroup,Technology,111.71
MFC,Manulife Financial Corp,Finance,19.14
MRO,Marathon Oil Corporation,Energy,11.59
MPC,Marathon Petroleum Corporation,Energy,52.85
MMI,"Marcus & Millichap, Inc.",Finance,26.15
MCS,Marcus Corporation (The),Consumer Services,29.6
MRIN,Marin Software Incorporated,Technology,1.25
MPX,Marine Products Corporation,Capital Goods,15.12
HZO,"MarineMax, Inc.",Consumer Services,19.4
MKL,Markel Corporation,Finance,982.79
VAC,Marriot Vacations Worldwide Corporation,Finance,115.7
MMC,"Marsh & McLennan Companies, Inc.",Finance,77.67
MLM,"Martin Marietta Materials, Inc.",Basic Industries,226
MAS,Masco Corporation,Basic Industries,37.68
DOOR,Masonite International Corporation,Basic Industries,74.1
MTZ,"MasTec, Inc.",Basic Industries,45.3
MA,Mastercard Incorporated,Miscellaneous,120.8
MTDR,Matador Resources Company,Energy,21.06
MTRN,Materion Corporation,Capital Goods,37
MATX,"Matson, Inc.",Consumer Services,29.87
MLP,"Maui Land & Pineapple Company, Inc.",Finance,21.7
MMS,"Maximus, Inc.",Miscellaneous,60.93
MXL,"MaxLinear, Inc",Technology,27.79
MBI,"MBIA, Inc.",Finance,9.77
MNI,McClatchy Company (The),Consumer Services,9.2
MKC,"McCormick & Company, Incorporated",Consumer Non-Durables,95.74
MKC.V,"McCormick & Company, Incorporated",Consumer Non-Durables,n/a
MDR,"McDermott International, Inc.",Capital Goods,7.23
MCD,McDonald&#39;s Corporation,Consumer Services,153.09
MUX,McEwen Mining Inc.,Basic Industries,2.49
MCK,McKesson Corporation,Health Care,163.08
MDU,"MDU Resources Group, Inc.",Basic Industries,26.2
MTL,Mechel PAO,Basic Industries,4.78
MTL^,Mechel PAO,n/a,1.11
MRT,"MedEquities Realty Trust, Inc.",Consumer Services,12.33
MPW,"Medical Properties Trust, Inc.",Consumer Services,12.34
MED,MEDIFAST INC,Consumer Non-Durables,40.43
MCC,Medley Capital Corporation,n/a,6.4
MCV,Medley Capital Corporation,n/a,25.389
MCX,Medley Capital Corporation,n/a,26.15
MDLQ,Medley LLC,Finance,25.15
MDLX,Medley LLC,Finance,24.4
MDLY,Medley Management Inc.,Finance,6.55
MD,"Mednax, Inc",Health Care,57.89
MDT,Medtronic plc,Health Care,87.26
MRK,"Merck & Company, Inc.",Health Care,63.1
MCY,Mercury General Corporation,Finance,53.59
MDP,Meredith Corporation,Consumer Services,59.6
MTH,Meritage Corporation,Capital Goods,41.55
MTOR,"Meritor, Inc.",Capital Goods,16.66
MER^K,"Merrill Lynch & Co., Inc.",n/a,25.5
MER^P,"Merrill Lynch & Co., Inc.",n/a,26.32
PIY,"Merrill Lynch Depositor, Inc.",Finance,26.1892
MTR,Mesa Royalty Trust,Energy,11.8
MSB,Mesabi Trust,Basic Industries,13.15
MEI,"Methode Electronics, Inc.",Capital Goods,39.7
MET,"MetLife, Inc.",Finance,55.88
MET^A,"MetLife, Inc.",n/a,25.49
MTD,"Mettler-Toledo International, Inc.",Capital Goods,584.74
MXE,"Mexico Equity and Income Fund, Inc. (The)",n/a,11.34
MXF,"Mexico Fund, Inc. (The)",n/a,17.23
MFA,"MFA Financial, Inc.",Consumer Services,8.5
MFA^B,"MFA Financial, Inc.",n/a,25.7
MFO,"MFA Financial, Inc.",Consumer Services,25.96
MFCB,MFC Bancorp Ltd.,Finance,1.76
MCR,MFS Charter Income Trust,n/a,8.63
MGF,MFS Government Markets Income Trust,n/a,4.95
MIN,MFS Intermediate Income Trust,n/a,4.29
MMT,MFS Multimarket Income Trust,n/a,6.17
MFM,MFS Municipal Income Trust,n/a,7.13
MFV,MFS Special Value Trust,n/a,6.46
MTG,MGIC Investment Corporation,Finance,11.38
MGP,MGM Growth Properties LLC,Consumer Services,28.35
MGM,MGM Resorts International,Consumer Services,30.3
KORS,Michael Kors Holdings Limited,Consumer Non-Durables,35.49
MAA,"Mid-America Apartment Communities, Inc.",Consumer Services,101.55
MAA^I,"Mid-America Apartment Communities, Inc.",n/a,67
MSL,MidSouth Bancorp,Finance,11.6
MPO,"MIDSTATES PETROLEUM COMPANY, INC.",Energy,12.75
MCRN,Milacron Holdings Corp.,Technology,17.88
MLR,"Miller Industries, Inc.",Capital Goods,24.95
HIE,Miller/Howard High Income Equity Fund,n/a,13.53
MTX,Minerals Technologies Inc.,Basic Industries,72.05
MP^D,Mississippi Power Company,n/a,25.655
MG,Mistras Group Inc,Consumer Services,22.1
MTU,Mitsubishi UFJ Financial Group Inc,Finance,6.73
MIXT,MiX Telematics Limited,Technology,7.68
MFG,"Mizuho Financial Group, Inc.",Finance,3.66
MBT,Mobile TeleSystems OJSC,Public Utilities,7.94
MBLY,Mobileye N.V.,Technology,63
MODN,"Model N, Inc.",Technology,13
MOD,Modine Manufacturing Company,Capital Goods,16.25
MC,Moelis & Company,Finance,39.15
MHK,"Mohawk Industries, Inc.",Consumer Durables,241.67
MOH,Molina Healthcare Inc,Health Care,69.14
TAP,Molson Coors Brewing  Company,Consumer Non-Durables,86.2
TAP.A,Molson Coors Brewing  Company,n/a,n/a
MNR,Monmouth Real Estate Investment Corporation,Consumer Services,15.03
MNR^C,Monmouth Real Estate Investment Corporation,n/a,25.53
MORE          ,"Monogram Residential Trust, Inc.",Consumer Services,11.9
MON,Monsanto Company,Basic Industries,117.61
MCO,Moody&#39;s Corporation,Finance,122.17
MOG.A,Moog Inc.,n/a,n/a
MOG.B,Moog Inc.,n/a,n/a
MS,Morgan Stanley,Finance,46.13
MS^A,Morgan Stanley,n/a,23.85
MS^E,Morgan Stanley,n/a,29.61
MS^F,Morgan Stanley,n/a,29.33
MS^G,Morgan Stanley,n/a,27.17
MS^I,Morgan Stanley,n/a,28.68
MS^K,Morgan Stanley,n/a,27.37
APF,"Morgan Stanley Asia-Pacific Fund, Inc.",n/a,16.33
CAF,Morgan Stanley China A Share Fund Inc.,n/a,22.36
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",n/a,9.76
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",n/a,7.83
MSF,"Morgan Stanley Emerging Markets Fund, Inc.",n/a,16.09
IIF,"Morgan Stanley India Investment Fund, Inc.",n/a,32.67
MOS,Mosaic Company (The),Basic Industries,22.4
MSI,"Motorola Solutions, Inc.",Technology,85.96
MOV,Movado Group Inc.,Consumer Non-Durables,24.45
MPLX,MPLX LP,Energy,33.28
MRC,MRC Global Inc.,Capital Goods,16.28
ICB,"MS Income Securities, Inc.",n/a,18.12
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,Finance,15.56
MSA,MSA Safety Incorporporated,Health Care,78
MSM,"MSC Industrial Direct Company, Inc.",Capital Goods,88.18
MSCI,MSCI Inc,Miscellaneous,102.28
MSG,MSG Networks Inc.,Consumer Services,192.83
MSGN,MSG Networks Inc.,Consumer Services,22.45
MLI,"Mueller Industries, Inc.",Capital Goods,29.99
MWA,MUELLER WATER PRODUCTS,Capital Goods,11.21
MULE,"MuleSoft, Inc.",Technology,24.41
MUR,Murphy Oil Corporation,Energy,24.8
MUSA,Murphy USA Inc.,Consumer Durables,70.93
MVO,MV Oil Trust,Energy,6
MVC,"MVC Capital, Inc.",n/a,10.03
MVCB,"MVC Capital, Inc.",n/a,25.4
MYE,"Myers Industries, Inc.",Consumer Non-Durables,18
MYOV,Myovant Sciences Ltd.,Health Care,11.4
NBR,Nabors Industries Ltd.,Energy,7.49
NC,"NACCO Industries, Inc.",Consumer Durables,71.05
NTP,Nam Tai Property Inc.,Finance,8.05
NTEST,NASDAQ TEST STOCK,n/a,29.93
NTEST.A,NASDAQ TEST STOCK,n/a,n/a
NTEST.B,NASDAQ TEST STOCK,n/a,n/a
NTEST.C,NASDAQ TEST STOCK,n/a,n/a
NBHC,National Bank Holdings Corporation,Finance,33.78
NFG,National Fuel Gas Company,Public Utilities,55.41
NGG,"National Grid Transco, PLC",Public Utilities,61.43
NHI,"National Health Investors, Inc.",Consumer Services,77.67
NOV,"National Oilwell Varco, Inc.",Energy,32.28
NPK,"National Presto Industries, Inc.",Capital Goods,109.5
NNN,National Retail Properties,Consumer Services,38.33
NNN^E,National Retail Properties,n/a,25.45
NNN^F,National Retail Properties,n/a,24.21
SID,National Steel Company,Capital Goods,2.09
NSA,National Storage Affiliates Trust,Consumer Services,22.03
NSM,Nationstar Mortgage Holdings Inc.,Finance,17.7
NW^C,Natl Westminster Pfd,Finance,26.3
NGS,"Natural Gas Services Group, Inc.",Energy,24.05
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Consumer Services,7.96
NRP,Natural Resource Partners LP,Energy,27.45
NTZ,"Natuzzi, S.p.A.",Consumer Durables,2.72
NLS,"Nautilus Group, Inc. (The)",Consumer Non-Durables,18.2
NCI,"Navigant Consulting, Inc.",Consumer Services,19.32
NVGS,Navigator Holdings Ltd.,Transportation,8.5
NNA,Navios Maritime Acquisition Corporation,Transportation,1.42
NM,Navios Maritime Holdings Inc.,Transportation,1.31
NM^G,Navios Maritime Holdings Inc.,n/a,15.95
NM^H,Navios Maritime Holdings Inc.,n/a,15.9745
NAP,Navios Maritime Midstream Partners LP,n/a,9.86
NMM,Navios Maritime Partners LP,Transportation,1.53
NAV,Navistar International Corporation,Capital Goods,26.92
NAV^D,Navistar International Corporation,Capital Goods,10.35
NCS,"NCI Building Systems, Inc.",Capital Goods,16.9
NCR,NCR Corporation,Miscellaneous,39.19
NP,"Neenah Paper, Inc.",Basic Industries,77.9
NEFF,Neff Corporation,Technology,18.35
NNI,"Nelnet, Inc.",Finance,46.3
NPTN,NeoPhotonics Corporation,Technology,7.59
NETS,Netshoes (Cayman) Limited,Consumer Services,19.99
NSR,"Neustar, Inc.",Consumer Services,33.4
NVRO,Nevro Corp.,Health Care,80.19
HYB,"New America High Income Fund, Inc. (The)",n/a,9.43
GF,"New Germany Fund, Inc. (The)",n/a,16.67
NWHM,New Home Company Inc. (The),Capital Goods,11.33
IRL,"New Ireland Fund, Inc. (The)",n/a,13.83
NEWM,New Media Investment Group Inc.,Consumer Services,13.32
NMFC,New Mountain Finance Corporation,n/a,14.35
EDU,"New Oriental Education & Technology Group, Inc.",Consumer Services,71
NEWR,"New Relic, Inc.",Technology,43.35
NRZ,New Residential Investment Corp.,Consumer Services,15.3
SNR,New Senior Investment Group Inc.,Consumer Services,10.01
